Order_ID,Delivery_Partners,Agent_Rating,Sellers location,Buyers Location,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Exp 1st Attempt days,Actual 1st Attempt days,Status,Exp 2nd Attempt days,Actual 2nd Attempt days,Final delivery Status,Total Attempt,Exp Total Days ,Actual Total Days,SLA Status,Category
rdus129341681,Dehlivery,4.9,Malad,Andheri,29-03-2022,20:55:00,21:00:00,Sandstorms,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Shoes
fump208124017,UPS,4.9,Malad,Thane,08-03-2022,20:00:00,20:15:00,Sandstorms,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
zzdt398224350,Dehlivery,4.6,Malad,Andheri,05-04-2022,15:50:00,15:55:00,Cloudy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
rosu742347769,DHL,5,Ghatkopar,Virar,12-03-2022,21:55:00,22:05:00,Windy,Jam ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
mltg533186640,India Post,4.1,Bhandup,Bandra,06-04-2022,22:00:00,22:15:00,Stormy,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
griq568538346,FedEx,4.9,Bhandup,Vashi,15-03-2022,18:35:00,18:40:00,Sunny,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Home
ulic859633079,UPS,4.9,Malad,Worli,18-02-2022,21:55:00,22:00:00,Fog,Jam ,motorcycle ,Urban,2,1,Delivered,1,1,Delivered,1,2,1,Early,Grocery
hikf286518789,India Post,4.8,Bhandup,Borivali,24-03-2022,23:10:00,23:15:00,Sunny,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
izvl399117454,India Post,4.8,Bhandup,Borivali,01-03-2022,20:25:00,20:35:00,Cloudy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
tbln574225506,Dehlivery,5,Malad,Andheri,11-02-2022,23:55:00,00:10:00,Cloudy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
sgep605324393,UPS,4.4,Malad,Ulhasnagar,25-03-2022,19:35:00,19:40:00,Stormy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
sgrv807655331,DHL,4.1,Ghatkopar,Meera Road,15-03-2022,10:00:00,10:15:00,Sandstorms,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
ltuo081712610,Dehlivery,2.5,Ghatkopar,Andheri,04-04-2022,21:35:00,21:50:00,Windy,Jam ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Jewelry
xbhq884931942,DHL,4.9,Ghatkopar,Virar,10-03-2022,18:25:00,18:30:00,Cloudy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
nymu234606643,FedEx,4.8,Bhandup,Vashi,06-04-2022,20:50:00,21:00:00,Sunny,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
qnht214154545,FedEx,2.5,Bhandup,Vikhroli,28-03-2022,12:45:00,13:00:00,Fog,High ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Kitchen
itfi259801851,DHL,4.9,Ghatkopar,Meera Road,31-03-2022,22:15:00,22:20:00,Windy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Cosmetics
vhkd487067380,Dehlivery,4.1,Ghatkopar,Vasai,24-03-2022,22:10:00,22:20:00,Windy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
kbln393702128,FedEx,4.6,Bhandup,Vashi,23-03-2022,21:10:00,21:15:00,Sunny,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Home
kjni870891929,Dehlivery,2.5,Malad,Andheri,10-03-2022,22:50:00,23:00:00,Fog,Low ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Pet Supplies
ognp232305886,FedEx,4.1,Bhandup,Palghar,17-02-2022,10:15:00,10:25:00,Stormy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
guht709314264,UPS,4.8,Malad,Ulhasnagar,26-03-2022,14:40:00,14:45:00,Stormy,High ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Cosmetics
vazf926651495,FedEx,4.8,Malad,Airoli,12-02-2022,23:30:00,23:40:00,Stormy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
gwsn039100496,DHL,5,Ghatkopar,Virar,02-03-2022,21:00:00,21:10:00,Cloudy,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
fvvr839976631,DHL,3,Ghatkopar,Virar,31-03-2022,18:45:00,18:50:00,Windy,Medium ,scooter ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Snacks
hvcw149352257,UPS,2.5,Malad,Malad,25-03-2022,17:25:00,17:35:00,Sunny,Medium ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Outdoors
nsor575698541,UPS,4.8,Malad,Malad,28-03-2022,15:20:00,15:35:00,Fog,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
noiv975543322,UPS,5,Malad,Khopoli,15-02-2022,23:15:00,23:25:00,Cloudy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
axtz155758687,India Post,4.9,Bhandup,Kandivali,09-03-2022,10:50:00,10:55:00,Sunny,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
cqkf340722182,FedEx,4.1,Bhandup,Vikhroli,03-04-2022,17:25:00,17:30:00,Windy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
uzno711040707,FedEx,4.8,Bhandup,Vashi,05-04-2022,08:50:00,09:05:00,Windy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
yucd410527852,UPS,4.9,Malad,Khopoli,11-03-2022,19:45:00,19:50:00,Sunny,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
hnhg555883986,UPS,4.8,Malad,Malad,19-03-2022,19:55:00,20:00:00,Fog,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Home
larg251421075,Dehlivery,2.5,Ghatkopar,Vasai,09-03-2022,23:30:00,23:35:00,Windy,Low ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Home
mqhw773310802,India Post,4.8,Bhandup,Bandra,03-04-2022,08:25:00,08:35:00,Sunny,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
znys264264304,UPS,4.8,Malad,Khopoli,08-03-2022,23:25:00,23:30:00,Stormy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Apparel
jbvi392181477,DHL,2.5,Ghatkopar,Meera Road,13-03-2022,23:45:00,00:00:00,Sunny,Low ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Electronics
hamx365036358,FedEx,2.5,Malad,Airoli,24-03-2022,18:45:00,18:50:00,Sunny,Medium ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Outdoors
euea467890264,India Post,4.4,Bhandup,Kandivali,14-03-2022,22:00:00,22:05:00,Stormy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
fyhn937992389,Dehlivery,4.8,Ghatkopar,Vasai,01-04-2022,22:30:00,22:45:00,Sunny,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
brjp572494933,Dehlivery,2.5,Ghatkopar,Andheri,11-02-2022,23:35:00,23:40:00,Stormy,Low ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Shoes
ywqt342960968,UPS,5,Malad,Khopoli,03-03-2022,08:20:00,08:35:00,Sandstorms,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
oifg249484577,India Post,2.5,Bhandup,Bandra,17-02-2022,08:35:00,08:40:00,Fog,Low ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Apparel
amwt677706239,India Post,2.5,Bhandup,Kandivali,11-02-2022,09:45:00,09:55:00,Fog,Low ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Home
bvka348874203,DHL,4.9,Ghatkopar,Meera Road,02-03-2022,18:50:00,18:55:00,Sunny,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
xncp919063413,UPS,4.1,Malad,Ulhasnagar,21-03-2022,16:20:00,16:25:00,Sandstorms,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
dzja169620854,India Post,4.9,Bhandup,Borivali,03-03-2022,14:30:00,14:35:00,Sandstorms,High ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
mfkm295992455,FedEx,4.9,Bhandup,Palghar,12-02-2022,17:30:00,17:40:00,Fog,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
kljo727155219,India Post,4.9,Bhandup,Kandivali,05-03-2022,17:40:00,17:50:00,Cloudy,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
crwj681968834,UPS,4.8,Malad,Ulhasnagar,01-04-2022,18:30:00,18:45:00,Sunny,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
xigp305225329,India Post,4.1,Bhandup,Kandivali,05-04-2022,08:15:00,08:20:00,Sandstorms,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
orkh922812379,Dehlivery,2.5,Ghatkopar,Andheri,05-03-2022,19:25:00,19:35:00,Stormy,Jam ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Sports
epws628648070,India Post,4.1,Bhandup,Kandivali,28-03-2022,22:00:00,22:05:00,Stormy,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
vjso332723361,UPS,4,Malad,Worli,11-02-2022,21:30:00,21:45:00,Sandstorms,Jam ,motorcycle ,Urban,2,1,Delivered,1,1,Delivered,1,2,1,Early,Shoes
bncl161561536,FedEx,4.9,Bhandup,Vikhroli,27-03-2022,21:30:00,21:35:00,Windy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
phdn272715324,Dehlivery,4.8,Ghatkopar,Vasai,28-03-2022,15:45:00,15:55:00,Windy,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
sojs277662991,India Post,5,Bhandup,Borivali,21-03-2022,17:10:00,17:20:00,Sandstorms,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Apparel
plbh544658611,India Post,4.9,Bhandup,Kandivali,17-03-2022,19:15:00,19:30:00,Windy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
dwpz461110458,FedEx,4.1,Malad,Airoli,24-03-2022,17:00:00,17:15:00,Stormy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Cosmetics
iegb214834761,UPS,2.5,Malad,Khopoli,07-03-2022,16:40:00,16:50:00,Sandstorms,Medium ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Home
ocwa633756358,UPS,4.4,Malad,Khopoli,18-03-2022,17:50:00,18:00:00,Cloudy,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Cosmetics
xxku620056780,DHL,4.9,Ghatkopar,Meera Road,21-03-2022,17:55:00,18:05:00,Windy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
vkzz832219130,DHL,3,Ghatkopar,Meera Road,30-03-2022,13:20:00,13:35:00,Sunny,High ,motorcycle ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Pet Supplies
ohzf165095441,UPS,4.6,Malad,Thane,13-02-2022,17:20:00,17:35:00,Cloudy,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Home
wafx978606463,Dehlivery,4.6,Ghatkopar,Andheri,13-02-2022,11:30:00,11:35:00,Fog,High ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
mjny778475225,UPS,4.1,Malad,Ulhasnagar,13-02-2022,12:00:00,12:10:00,Windy,High ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Cosmetics
lfkr680811422,Dehlivery,4.6,Malad,Andheri,12-02-2022,19:25:00,19:30:00,Fog,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
fakz515425358,UPS,5,Malad,Worli,29-03-2022,21:10:00,21:25:00,Sandstorms,Jam ,scooter ,Urban,2,1,Delivered,1,1,Delivered,1,2,1,Early,Skincare
intd941914908,DHL,4.9,Ghatkopar,Virar,30-03-2022,09:40:00,09:55:00,Sunny,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
mmnq033985559,Dehlivery,4.9,Ghatkopar,Andheri,07-03-2022,19:20:00,19:25:00,Cloudy,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
egyg586560007,FedEx,5,Bhandup,Vikhroli,08-03-2022,19:00:00,19:10:00,Fog,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Cosmetics
tsjg989601604,India Post,2.5,Bhandup,Bandra,26-03-2022,18:20:00,18:35:00,Windy,Medium ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Apparel
dyyv405381763,DHL,4.9,Ghatkopar,Meera Road,01-03-2022,18:30:00,18:35:00,Windy,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
ypoi593771415,UPS,4.6,Malad,Thane,09-03-2022,18:30:00,18:35:00,Cloudy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
iwqj434088008,DHL,4.8,Ghatkopar,Virar,05-04-2022,10:20:00,10:35:00,Windy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
gvoc220746028,FedEx,2.5,Malad,Airoli,29-03-2022,20:20:00,20:30:00,Sandstorms,Jam ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Outdoors
owjw109017720,India Post,3,Bhandup,Bandra,15-03-2022,23:00:00,23:10:00,Fog,Low ,scooter ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Kitchen
wnua569339256,DHL,4.9,Ghatkopar,Virar,31-03-2022,19:50:00,20:00:00,Windy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
rkkn946013798,UPS,5,Malad,Malad,10-03-2022,22:00:00,22:15:00,Sandstorms,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Cosmetics
sedz438633697,UPS,4.6,Malad,Worli,24-03-2022,23:35:00,23:50:00,Cloudy,Low ,motorcycle ,Urban,2,1,Delivered,1,1,Delivered,1,2,1,Early,Cosmetics
phvu276201595,FedEx,4.9,Bhandup,Vashi,13-02-2022,22:35:00,22:50:00,Fog,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
yzco846093054,India Post,2.5,Bhandup,Bandra,28-03-2022,23:40:00,23:50:00,Fog,Low ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Home
kbxz166579673,UPS,4.8,Malad,Ulhasnagar,05-03-2022,10:40:00,10:50:00,Fog,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
jsvc767291402,DHL,4.9,Ghatkopar,Meera Road,07-03-2022,18:25:00,18:30:00,Fog,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
rbfe187517457,FedEx,3,Bhandup,Palghar,10-03-2022,20:45:00,21:00:00,Stormy,Jam ,scooter ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Cosmetics
bsrk558755933,FedEx,4.9,Bhandup,Vashi,23-03-2022,22:20:00,22:25:00,Windy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
dgye215214408,FedEx,3,Bhandup,Vikhroli,30-03-2022,20:40:00,20:50:00,Windy,Jam ,motorcycle ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Shoes
eyhx467155501,Dehlivery,3,Ghatkopar,Andheri,17-02-2022,11:00:00,11:10:00,Fog,Low ,motorcycle ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Home
cpvr765393098,India Post,2.5,Bhandup,Kandivali,08-03-2022,19:55:00,20:05:00,Sunny,Jam ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Sports
jrzz070590798,FedEx,2.5,Malad,Airoli,15-03-2022,09:15:00,09:25:00,Sunny,Low ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Electronics
wpvn370540505,FedEx,4.9,Bhandup,Vashi,10-03-2022,17:55:00,18:05:00,Windy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Home
tifw976395462,FedEx,4.6,Bhandup,Vashi,18-02-2022,22:25:00,22:40:00,Stormy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
icti836263169,Dehlivery,3,Malad,Andheri,01-04-2022,11:15:00,11:30:00,Cloudy,High ,motorcycle ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Kitchen
kddb655628516,India Post,4.8,Bhandup,Bandra,11-02-2022,21:35:00,21:40:00,Stormy,Jam ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
vnhq327619759,UPS,2.5,Malad,Thane,19-03-2022,23:20:00,23:35:00,Cloudy,Low ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Shoes
npch760309383,DHL,2.5,Ghatkopar,Meera Road,04-03-2022,22:50:00,23:05:00,Sandstorms,Low ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Kitchen
evvs500014087,UPS,4.1,Malad,Thane,15-03-2022,10:35:00,10:50:00,Stormy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
tech899419111,Dehlivery,1.6,Ghatkopar,Andheri,13-03-2022,20:35:00,20:40:00,Sunny,Jam ,motorcycle ,Metropolitian,5,0,Failed,2,0,Failed,Failed,7,8,SLA Breached,Jewelry
gtvm381235972,India Post,2.5,Bhandup,Kandivali,11-03-2022,16:45:00,16:55:00,Fog,Medium ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Shoes
omzj432297634,Dehlivery,4.8,Malad,Andheri,15-02-2022,09:10:00,09:15:00,Fog,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
essy604523183,India Post,2.5,Bhandup,Borivali,11-02-2022,17:40:00,17:45:00,Sunny,Medium ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Toys
cusu248875311,UPS,4.1,Malad,Worli,30-03-2022,21:55:00,22:00:00,Stormy,Jam ,motorcycle ,Urban,2,1,Delivered,1,1,Delivered,1,2,1,Early,Toys
edco522391392,Dehlivery,5,Ghatkopar,Vasai,10-03-2022,19:35:00,19:50:00,Fog,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
ctoj872363102,India Post,4.9,Bhandup,Borivali,01-04-2022,21:10:00,21:20:00,Windy,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
taqs429293566,FedEx,4.9,Malad,Airoli,12-03-2022,18:15:00,18:30:00,Stormy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
vqty702282323,UPS,2.5,Malad,Ulhasnagar,15-03-2022,16:55:00,17:05:00,Cloudy,Medium ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Jewelry
rpge560994264,DHL,4.6,Ghatkopar,Virar,28-03-2022,09:20:00,09:30:00,Sunny,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
rqcs923125271,Dehlivery,4.8,Malad,Andheri,14-03-2022,22:20:00,22:35:00,Fog,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Shoes
bkmx082772212,UPS,4.9,Malad,Ulhasnagar,26-03-2022,23:50:00,00:05:00,Windy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
cfhn315113890,UPS,3,Malad,Malad,16-03-2022,23:35:00,23:50:00,Windy,Low ,motorcycle ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Skincare
adiv498964791,Dehlivery,4.1,Malad,Andheri,05-03-2022,23:30:00,23:45:00,Sandstorms,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
hojv987068372,FedEx,5,Bhandup,Palghar,26-03-2022,11:15:00,11:25:00,Stormy,High ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
zvkx405674622,FedEx,3,Bhandup,Vikhroli,04-04-2022,17:55:00,18:10:00,Stormy,Medium ,van,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Kitchen
fgzk425074716,FedEx,4.1,Bhandup,Vashi,01-04-2022,18:30:00,18:45:00,Cloudy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Apparel
paom510411686,India Post,5,Bhandup,Borivali,19-03-2022,12:00:00,12:05:00,Cloudy,High ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
nung093192090,Dehlivery,4.6,Ghatkopar,Vasai,13-02-2022,22:45:00,23:00:00,Stormy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Apparel
fwvo451250409,Dehlivery,4.8,Malad,Andheri,12-02-2022,19:40:00,19:50:00,Sunny,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
awyc243905733,FedEx,2.5,Malad,Airoli,09-03-2022,00:00:00,00:15:00,Sunny,Low ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Outdoors
unic591472044,UPS,4.8,Malad,Worli,05-04-2022,20:45:00,21:00:00,Fog,Jam ,motorcycle ,Urban,2,1,Delivered,1,1,Delivered,1,2,1,Early,Jewelry
nhdk983966912,UPS,4.9,Malad,Thane,09-03-2022,18:55:00,19:05:00,Sandstorms,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
kgbi202766353,Dehlivery,4.1,Ghatkopar,Vasai,05-04-2022,08:20:00,08:25:00,Windy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
rxrk922214537,FedEx,2.5,Bhandup,Vashi,07-03-2022,11:50:00,12:05:00,Windy,High ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Clothing
iauj712732773,Dehlivery,4.9,Ghatkopar,Andheri,31-03-2022,21:35:00,21:40:00,Sandstorms,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
itdi360890843,DHL,5,Ghatkopar,Virar,06-04-2022,21:10:00,21:25:00,Sunny,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
ziyc225083622,India Post,4.9,Bhandup,Kandivali,14-03-2022,21:30:00,21:45:00,Windy,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
cuql549797849,FedEx,2.5,Bhandup,Vikhroli,17-02-2022,21:25:00,21:35:00,Fog,Jam ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Books
uihw861416295,FedEx,4.8,Malad,Airoli,17-02-2022,09:30:00,09:40:00,Stormy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
cmqf429277404,UPS,4.6,Malad,Ulhasnagar,05-03-2022,18:45:00,18:50:00,Sandstorms,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Home
iypw167065359,FedEx,5,Bhandup,Palghar,01-04-2022,14:55:00,15:00:00,Cloudy,High ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
aecv597151350,UPS,2.5,Malad,Malad,06-04-2022,18:55:00,19:05:00,Sandstorms,Medium ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Books
addp276655174,UPS,1.6,Malad,Worli,18-03-2022,19:35:00,19:40:00,Windy,Jam ,motorcycle ,Urban,2,0,Failed,1,0,Failed,Failed,3,4,SLA Breached,Sports
jvev469820141,UPS,4,Malad,Malad,12-03-2022,21:20:00,21:30:00,Stormy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
twuy336541938,DHL,4.9,Ghatkopar,Virar,28-03-2022,13:00:00,13:10:00,Windy,High ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
uotq333364336,Dehlivery,5,Ghatkopar,Vasai,07-03-2022,12:00:00,12:15:00,Stormy,High ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
opdf699695945,India Post,2.5,Bhandup,Kandivali,09-03-2022,08:25:00,08:30:00,Fog,Low ,van,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Clothing
vwml283310596,DHL,4.9,Ghatkopar,Meera Road,05-03-2022,11:35:00,11:40:00,Windy,High ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
jlwh564514757,UPS,4.6,Malad,Ulhasnagar,06-04-2022,22:20:00,22:30:00,Sandstorms,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
